Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre,Year
2019-09-12,The Goldfinch,22.046,643.0,7.2,Drama,2019
2018-12-07,Mary Queen of Scots,22.029,1456.0,6.6,Drama,2018
2018-12-07,Mary Queen of Scots,22.029,1456.0,6.6,History,2018
2017-09-23,Ravenous,22.029,297.0,5.9,Horror,2017
2017-09-23,Ravenous,22.029,297.0,5.9,Drama,2017
2017-09-23,Ravenous,22.029,297.0,5.9,Science Fiction,2017
2017-11-23,Hey Arnold! The Jungle Movie,22.024,179.0,7.6,Family,2017
2017-11-23,Hey Arnold! The Jungle Movie,22.024,179.0,7.6,Comedy,2017
2017-11-23,Hey Arnold! The Jungle Movie,22.024,179.0,7.6,Animation,2017
2017-11-23,Hey Arnold! The Jungle Movie,22.024,179.0,7.6,Adventure,2017
2018-09-06,Outlaw King,22.023,1205.0,6.8,Action,2018
2018-09-06,Outlaw King,22.023,1205.0,6.8,History,2018
2018-09-06,Outlaw King,22.023,1205.0,6.8,Drama,2018
2018-09-06,Outlaw King,22.023,1205.0,6.8,War,2018
2019-05-02,"Extremely Wicked, Shockingly Evil and Vile",22.021,2788.0,7.0,Crime,2019
2021-06-04,Gully,22.017,24.0,4.7,Drama,2021
2021-06-04,Gully,22.017,24.0,4.7,Crime,2021
1986-05-02,"No Retreat, No Surrender",22.015,417.0,6.2,Action,1986
1995-09-06,Fallen Angels,22.013,567.0,7.7,Action,1995
1995-09-06,Fallen Angels,22.013,567.0,7.7,Romance,1995
1995-09-06,Fallen Angels,22.013,567.0,7.7,Crime,1995
2007-07-19,Hairspray,22.01,2151.0,6.7,Comedy,2007
2007-07-19,Hairspray,22.01,2151.0,6.7,Romance,2007
2007-07-19,Hairspray,22.01,2151.0,6.7,Drama,2007
1957-10-11,The Bridge on the River Kwai,22.009,1531.0,7.8,Drama,1957
1957-10-11,The Bridge on the River Kwai,22.009,1531.0,7.8,History,1957
1957-10-11,The Bridge on the River Kwai,22.009,1531.0,7.8,War,1957
1984-11-30,Beverly Hills Cop,22.007,3122.0,7.2,Action,1984
1984-11-30,Beverly Hills Cop,22.007,3122.0,7.2,Comedy,1984
1984-11-30,Beverly Hills Cop,22.007,3122.0,7.2,Crime,1984
2020-07-23,Bigfoot Family,22.005,129.0,7.1,Animation,2020
2020-07-23,Bigfoot Family,22.005,129.0,7.1,Adventure,2020
2020-07-23,Bigfoot Family,22.005,129.0,7.1,Family,2020
2013-09-23,Filth,22.002,1367.0,6.9,Crime,2013
2013-09-23,Filth,22.002,1367.0,6.9,Drama,2013
2013-09-23,Filth,22.002,1367.0,6.9,Comedy,2013
2021-01-01,COVID-21: Lethal Virus,21.999,219.0,5.5,Science Fiction,2021
2021-01-01,COVID-21: Lethal Virus,21.999,219.0,5.5,Thriller,2021
2021-01-01,COVID-21: Lethal Virus,21.999,219.0,5.5,Horror,2021
2005-08-05,The Dukes of Hazzard,21.996,903.0,5.5,Comedy,2005
2005-08-05,The Dukes of Hazzard,21.996,903.0,5.5,Adventure,2005
2005-08-05,The Dukes of Hazzard,21.996,903.0,5.5,Action,2005
2004-05-25,Cruel Intentions 3,21.992,157.0,4.7,Drama,2004
2014-07-01,Deliver Us from Evil,21.99,1657.0,6.2,Thriller,2014
2014-07-01,Deliver Us from Evil,21.99,1657.0,6.2,Crime,2014
2014-07-01,Deliver Us from Evil,21.99,1657.0,6.2,Horror,2014
1995-12-22,Cutthroat Island,21.988,403.0,5.7,Action,1995
1995-12-22,Cutthroat Island,21.988,403.0,5.7,Adventure,1995
1994-02-11,Blank Check,21.985,351.0,5.8,Comedy,1994
1994-02-11,Blank Check,21.985,351.0,5.8,Family,1994
1967-04-13,Casino Royale,21.978,534.0,5.4,Adventure,1967
1967-04-13,Casino Royale,21.978,534.0,5.4,Action,1967
1967-04-13,Casino Royale,21.978,534.0,5.4,Comedy,1967
2019-09-07,Color Out of Space,21.97,911.0,6.0,Mystery,2019
2019-09-07,Color Out of Space,21.97,911.0,6.0,Science Fiction,2019
2019-09-07,Color Out of Space,21.97,911.0,6.0,Horror,2019
2019-09-07,Color Out of Space,21.97,911.0,6.0,Thriller,2019
2021-03-18,Deadly Illusions,21.969,241.0,5.0,Thriller,2021
2021-03-18,Deadly Illusions,21.969,241.0,5.0,Drama,2021
2018-10-25,Replicas,21.969,1059.0,6.1,Science Fiction,2018
2018-10-25,Replicas,21.969,1059.0,6.1,Thriller,2018
1946-12-26,Great Expectations,21.966,220.0,7.3,Romance,1946
1946-12-26,Great Expectations,21.966,220.0,7.3,Drama,1946
2017-10-13,Breathe,21.964,606.0,7.4,Drama,2017
2017-10-13,Breathe,21.964,606.0,7.4,Romance,2017
2019-01-26,The Great Hack,21.95,393.0,6.8,Documentary,2019
2015-07-24,The Vatican Tapes,21.944,607.0,5.2,Thriller,2015
2015-07-24,The Vatican Tapes,21.944,607.0,5.2,Horror,2015
2017-04-15,ReLIFE,21.937,56.0,7.8,Comedy,2017
2017-04-15,ReLIFE,21.937,56.0,7.8,Drama,2017
2017-04-15,ReLIFE,21.937,56.0,7.8,Romance,2017
2018-10-07,A Dark Place,21.933,147.0,6.0,Thriller,2018
2018-10-07,A Dark Place,21.933,147.0,6.0,Mystery,2018
1999-06-02,Ghost Dog: The Way of the Samurai,21.932,859.0,7.3,Crime,1999
1999-06-02,Ghost Dog: The Way of the Samurai,21.932,859.0,7.3,Drama,1999
2011-03-30,Hop,21.926,982.0,5.7,Animation,2011
2011-03-30,Hop,21.926,982.0,5.7,Comedy,2011
2011-03-30,Hop,21.926,982.0,5.7,Family,2011
2017-04-29,Blade of the Immortal,21.922,394.0,6.5,Action,2017
2017-04-29,Blade of the Immortal,21.922,394.0,6.5,Drama,2017
2017-04-29,Blade of the Immortal,21.922,394.0,6.5,Fantasy,2017
2006-10-18,Flags of Our Fathers,21.921,1442.0,6.8,War,2006
2006-10-18,Flags of Our Fathers,21.921,1442.0,6.8,Drama,2006
2006-10-18,Flags of Our Fathers,21.921,1442.0,6.8,History,2006
2010-12-17,Yogi Bear,21.92,702.0,5.6,Comedy,2010
2010-12-17,Yogi Bear,21.92,702.0,5.6,Family,2010
2010-12-17,Yogi Bear,21.92,702.0,5.6,Animation,2010
2010-12-17,Yogi Bear,21.92,702.0,5.6,Adventure,2010
2011-05-01,Megan Is Missing,21.918,453.0,6.3,Drama,2011
2011-05-01,Megan Is Missing,21.918,453.0,6.3,Horror,2011
2011-05-01,Megan Is Missing,21.918,453.0,6.3,Thriller,2011
2009-02-09,The Secret of Kells,21.918,497.0,7.4,Animation,2009
2009-02-09,The Secret of Kells,21.918,497.0,7.4,Family,2009
2009-02-09,The Secret of Kells,21.918,497.0,7.4,Fantasy,2009
2022-03-10,Corazón ardiente,21.914,0.0,0.0,Drama,2022
2022-03-10,Corazón ardiente,21.914,0.0,0.0,Documentary,2022
1996-02-16,Happy Gilmore,21.908,2013.0,6.6,Comedy,1996
2022-03-08,Last Man,21.903,0.0,0.0,Drama,2022
2022-03-08,Last Man,21.903,0.0,0.0,Science Fiction,2022
2009-01-16,My Bloody Valentine,21.894,890.0,5.5,Mystery,2009
2009-01-16,My Bloody Valentine,21.894,890.0,5.5,Horror,2009
2011-04-24,Detachment,21.884,1077.0,7.6,Drama,2011
2016-08-12,Barbie: Star Light Adventure,21.88,129.0,7.1,Animation,2016
2016-08-12,Barbie: Star Light Adventure,21.88,129.0,7.1,Family,2016
2016-08-12,Barbie: Star Light Adventure,21.88,129.0,7.1,Science Fiction,2016
2003-09-11,Once Upon a Time in Mexico,21.879,1686.0,6.3,Action,2003
2003-09-11,Once Upon a Time in Mexico,21.879,1686.0,6.3,Drama,2003
2003-09-11,Once Upon a Time in Mexico,21.879,1686.0,6.3,Mystery,2003
2012-12-18,Les Misérables,21.877,4541.0,7.3,History,2012
2012-12-18,Les Misérables,21.877,4541.0,7.3,Drama,2012
2020-02-14,My Boyfriend's Meds,21.87,277.0,7.1,Comedy,2020
2013-02-01,Journey to the West: Conquering the Demons,21.87,248.0,7.0,Action,2013
2013-02-01,Journey to the West: Conquering the Demons,21.87,248.0,7.0,Fantasy,2013
2013-02-01,Journey to the West: Conquering the Demons,21.87,248.0,7.0,Adventure,2013
2013-02-01,Journey to the West: Conquering the Demons,21.87,248.0,7.0,Comedy,2013
2009-11-25,The Road,21.87,2956.0,7.0,Adventure,2009
2009-11-25,The Road,21.87,2956.0,7.0,Drama,2009
1982-09-24,Amityville II: The Possession,21.865,246.0,5.8,Horror,1982
2018-03-02,Errementari: The Blacksmith and the Devil,21.859,421.0,6.4,Drama,2018
2018-03-02,Errementari: The Blacksmith and the Devil,21.859,421.0,6.4,Fantasy,2018
2018-03-02,Errementari: The Blacksmith and the Devil,21.859,421.0,6.4,Horror,2018
2011-01-21,Beastly,21.853,2456.0,6.3,Drama,2011
2011-01-21,Beastly,21.853,2456.0,6.3,Fantasy,2011
2011-01-21,Beastly,21.853,2456.0,6.3,Romance,2011
2017-03-23,The Secret Scripture,21.851,222.0,7.3,Drama,2017
2017-03-23,The Secret Scripture,21.851,222.0,7.3,Romance,2017
1993-11-24,We're Back! A Dinosaur's Story,21.844,324.0,6.0,Animation,1993
1993-11-24,We're Back! A Dinosaur's Story,21.844,324.0,6.0,Science Fiction,1993
1993-11-24,We're Back! A Dinosaur's Story,21.844,324.0,6.0,Family,1993
1998-07-10,Small Soldiers,21.844,1673.0,6.5,Comedy,1998
1998-07-10,Small Soldiers,21.844,1673.0,6.5,Adventure,1998
1998-07-10,Small Soldiers,21.844,1673.0,6.5,Fantasy,1998
1998-07-10,Small Soldiers,21.844,1673.0,6.5,Science Fiction,1998
1998-07-10,Small Soldiers,21.844,1673.0,6.5,Action,1998
2003-01-24,Darkness Falls,21.84,445.0,5.5,Thriller,2003
2003-01-24,Darkness Falls,21.84,445.0,5.5,Horror,2003
2020-10-15,Combat Wombat,21.836,22.0,6.9,Animation,2020
2020-10-15,Combat Wombat,21.836,22.0,6.9,Action,2020
2020-10-15,Combat Wombat,21.836,22.0,6.9,Comedy,2020
1985-08-28,Legend,21.836,908.0,6.3,Adventure,1985
1985-08-28,Legend,21.836,908.0,6.3,Fantasy,1985
2001-01-26,The Wedding Planner,21.836,1366.0,5.9,Comedy,2001
2001-01-26,The Wedding Planner,21.836,1366.0,5.9,Romance,2001
2005-09-03,Serenity,21.835,2821.0,7.4,Science Fiction,2005
2005-09-03,Serenity,21.835,2821.0,7.4,Action,2005
2005-09-03,Serenity,21.835,2821.0,7.4,Adventure,2005
2005-09-03,Serenity,21.835,2821.0,7.4,Thriller,2005
2008-12-18,The Tale of Despereaux,21.829,712.0,6.0,Adventure,2008
2008-12-18,The Tale of Despereaux,21.829,712.0,6.0,Animation,2008
2008-12-18,The Tale of Despereaux,21.829,712.0,6.0,Family,2008
2018-03-03,Doraemon: Nobita's Treasure Island,21.824,67.0,7.0,Animation,2018
1997-02-07,The Beautician and the Beast,21.818,283.0,6.8,Comedy,1997
1997-02-07,The Beautician and the Beast,21.818,283.0,6.8,Romance,1997
2021-03-21,V.C. Andrews' Pearl in the Mist,21.8,22.0,7.3,TV Movie,2021
2021-03-21,V.C. Andrews' Pearl in the Mist,21.8,22.0,7.3,Drama,2021
2019-01-18,IO,21.799,1127.0,4.9,Science Fiction,2019
2002-09-27,The Tuxedo,21.798,1524.0,5.7,Thriller,2002
2002-09-27,The Tuxedo,21.798,1524.0,5.7,Action,2002
2002-09-27,The Tuxedo,21.798,1524.0,5.7,Comedy,2002
2002-09-27,The Tuxedo,21.798,1524.0,5.7,Science Fiction,2002
2013-08-22,Blood Ties,21.792,374.0,6.1,Thriller,2013
2013-08-22,Blood Ties,21.792,374.0,6.1,Crime,2013
2013-08-22,Blood Ties,21.792,374.0,6.1,Drama,2013
1988-03-17,Police Academy 5: Assignment Miami Beach,21.792,671.0,5.1,Comedy,1988
1988-03-17,Police Academy 5: Assignment Miami Beach,21.792,671.0,5.1,Crime,1988
2004-05-28,Soul Plane,21.787,311.0,5.2,Romance,2004
2004-05-28,Soul Plane,21.787,311.0,5.2,Comedy,2004
2015-10-15,Bridge of Spies,21.785,5834.0,7.2,Thriller,2015
2015-10-15,Bridge of Spies,21.785,5834.0,7.2,Drama,2015
1988-12-23,Hellbound: Hellraiser II,21.78,766.0,6.3,Horror,1988
2015-10-16,Suffragette,21.766,1391.0,7.3,Drama,2015
2015-10-16,Suffragette,21.766,1391.0,7.3,History,2015
2019-10-10,Jexi,21.764,918.0,6.9,Comedy,2019
1997-02-27,Donnie Brasco,21.763,3469.0,7.5,Crime,1997
1997-02-27,Donnie Brasco,21.763,3469.0,7.5,Drama,1997
1997-02-27,Donnie Brasco,21.763,3469.0,7.5,Thriller,1997
2017-01-27,iBoy,21.762,1000.0,6.0,Action,2017
2017-01-27,iBoy,21.762,1000.0,6.0,Science Fiction,2017
2013-08-28,Closed Circuit,21.758,357.0,5.9,Mystery,2013
2013-08-28,Closed Circuit,21.758,357.0,5.9,Drama,2013
2013-08-28,Closed Circuit,21.758,357.0,5.9,Crime,2013
2013-08-28,Closed Circuit,21.758,357.0,5.9,Thriller,2013
1982-09-30,The Entity,21.756,332.0,6.6,Horror,1982
1982-09-30,The Entity,21.756,332.0,6.6,Mystery,1982
1982-09-30,The Entity,21.756,332.0,6.6,Thriller,1982
2021-10-07,My Best Friend Anne Frank,21.753,93.0,6.5,History,2021
2021-10-07,My Best Friend Anne Frank,21.753,93.0,6.5,War,2021
2021-10-07,My Best Friend Anne Frank,21.753,93.0,6.5,Drama,2021
1993-04-07,The Sandlot,21.753,871.0,7.5,Family,1993
1993-04-07,The Sandlot,21.753,871.0,7.5,Comedy,1993
2006-12-08,The Holiday,21.752,4050.0,7.1,Comedy,2006
2006-12-08,The Holiday,21.752,4050.0,7.1,Romance,2006
2007-01-05,Happily N'Ever After,21.74,354.0,4.9,Adventure,2007
2007-01-05,Happily N'Ever After,21.74,354.0,4.9,Animation,2007
2007-01-05,Happily N'Ever After,21.74,354.0,4.9,Comedy,2007
2007-01-05,Happily N'Ever After,21.74,354.0,4.9,Family,2007
2007-01-05,Happily N'Ever After,21.74,354.0,4.9,Fantasy,2007
1987-05-27,The Last Emperor,21.738,1233.0,7.6,Drama,1987
1987-05-27,The Last Emperor,21.738,1233.0,7.6,History,1987
2017-06-02,Stasis,21.737,144.0,3.5,Adventure,2017
2017-06-02,Stasis,21.737,144.0,3.5,Science Fiction,2017
2014-09-10,The Boxtrolls,21.734,1395.0,6.7,Animation,2014
2014-09-10,The Boxtrolls,21.734,1395.0,6.7,Comedy,2014
2014-09-10,The Boxtrolls,21.734,1395.0,6.7,Family,2014
2014-09-10,The Boxtrolls,21.734,1395.0,6.7,Fantasy,2014
1972-08-18,Deliverance,21.734,1176.0,7.3,Drama,1972
1972-08-18,Deliverance,21.734,1176.0,7.3,Adventure,1972
1972-08-18,Deliverance,21.734,1176.0,7.3,Thriller,1972
1993-04-17,RoboCop 3,21.726,909.0,4.7,Action,1993
1993-04-17,RoboCop 3,21.726,909.0,4.7,Adventure,1993
1993-04-17,RoboCop 3,21.726,909.0,4.7,Crime,1993
1993-04-17,RoboCop 3,21.726,909.0,4.7,Science Fiction,1993
1993-04-17,RoboCop 3,21.726,909.0,4.7,Thriller,1993
2008-04-17,Forgetting Sarah Marshall,21.722,2760.0,6.5,Comedy,2008
2008-04-17,Forgetting Sarah Marshall,21.722,2760.0,6.5,Romance,2008
2008-04-17,Forgetting Sarah Marshall,21.722,2760.0,6.5,Drama,2008
2017-07-27,Wolf Warrior 2,21.72,184.0,6.7,War,2017
2017-07-27,Wolf Warrior 2,21.72,184.0,6.7,Action,2017
2017-07-27,Wolf Warrior 2,21.72,184.0,6.7,Drama,2017
2018-03-23,"Game Over, Man!",21.716,758.0,5.5,Action,2018
2018-03-23,"Game Over, Man!",21.716,758.0,5.5,Comedy,2018
2008-04-08,Day of the Dead,21.713,288.0,5.2,Horror,2008
2006-09-19,Children of Men,21.71,5687.0,7.6,Drama,2006
2006-09-19,Children of Men,21.71,5687.0,7.6,Action,2006
2006-09-19,Children of Men,21.71,5687.0,7.6,Thriller,2006
2006-09-19,Children of Men,21.71,5687.0,7.6,Science Fiction,2006
2017-09-29,Gerald's Game,21.709,2933.0,6.4,Horror,2017
2017-09-29,Gerald's Game,21.709,2933.0,6.4,Thriller,2017
2011-03-17,The Lincoln Lawyer,21.709,2474.0,7.2,Crime,2011
2011-03-17,The Lincoln Lawyer,21.709,2474.0,7.2,Drama,2011
2011-03-17,The Lincoln Lawyer,21.709,2474.0,7.2,Thriller,2011
1987-06-03,The Untouchables,21.699,4485.0,7.8,Crime,1987
1987-06-03,The Untouchables,21.699,4485.0,7.8,Drama,1987
1987-06-03,The Untouchables,21.699,4485.0,7.8,History,1987
1987-06-03,The Untouchables,21.699,4485.0,7.8,Thriller,1987
2007-07-19,The Girl Next Door,21.698,530.0,6.7,Thriller,2007
2007-07-19,The Girl Next Door,21.698,530.0,6.7,Crime,2007
2007-07-19,The Girl Next Door,21.698,530.0,6.7,Drama,2007
2007-07-19,The Girl Next Door,21.698,530.0,6.7,Horror,2007
1979-05-02,The Tin Drum,21.698,306.0,7.0,Drama,1979
1979-05-02,The Tin Drum,21.698,306.0,7.0,History,1979
1979-05-02,The Tin Drum,21.698,306.0,7.0,War,1979
2015-10-03,Arpeggio of Blue Steel -Ars Nova Cadenza-,21.695,7.0,7.6,Action,2015
2015-10-03,Arpeggio of Blue Steel -Ars Nova Cadenza-,21.695,7.0,7.6,Science Fiction,2015
2017-08-21,Starship Troopers: Traitor of Mars,21.694,202.0,5.9,Action,2017
2017-08-21,Starship Troopers: Traitor of Mars,21.694,202.0,5.9,Animation,2017
2017-08-21,Starship Troopers: Traitor of Mars,21.694,202.0,5.9,Science Fiction,2017
2001-12-21,How High,21.687,732.0,6.3,Comedy,2001
1996-06-26,The Nutty Professor,21.68,2387.0,5.6,Fantasy,1996
1996-06-26,The Nutty Professor,21.68,2387.0,5.6,Comedy,1996
1996-06-26,The Nutty Professor,21.68,2387.0,5.6,Romance,1996
1996-06-26,The Nutty Professor,21.68,2387.0,5.6,Science Fiction,1996
2020-12-11,The Dry,21.678,285.0,6.8,Crime,2020
2020-12-11,The Dry,21.678,285.0,6.8,Thriller,2020
2020-12-11,The Dry,21.678,285.0,6.8,Mystery,2020
2010-11-26,The King's Speech,21.677,7300.0,7.7,Drama,2010
2010-11-26,The King's Speech,21.677,7300.0,7.7,History,2010
1985-11-24,Ewoks: The Battle for Endor,21.677,183.0,5.3,Adventure,1985
1985-11-24,Ewoks: The Battle for Endor,21.677,183.0,5.3,Family,1985
1985-11-24,Ewoks: The Battle for Endor,21.677,183.0,5.3,TV Movie,1985
2018-12-25,El Paseo 5: El Paseo de Oficina,21.669,21.0,7.9,Comedy,2018
2016-02-06,Zoolander 2,21.666,1828.0,4.8,Comedy,2016
2018-09-07,Sierra Burgess Is a Loser,21.661,3202.0,6.4,Comedy,2018
2018-09-07,Sierra Burgess Is a Loser,21.661,3202.0,6.4,Drama,2018
2018-09-07,Sierra Burgess Is a Loser,21.661,3202.0,6.4,Romance,2018
2000-08-04,Hollow Man,21.658,1968.0,5.9,Action,2000
2000-08-04,Hollow Man,21.658,1968.0,5.9,Science Fiction,2000
2000-08-04,Hollow Man,21.658,1968.0,5.9,Thriller,2000
2021-10-15,The Four of Us,21.656,56.0,5.7,Comedy,2021
2021-10-15,The Four of Us,21.656,56.0,5.7,Romance,2021
2021-10-15,The Four of Us,21.656,56.0,5.7,Drama,2021
2002-12-22,Inuyasha the Movie 2: The Castle Beyond the Looking Glass,21.656,108.0,7.6,Action,2002
2002-12-22,Inuyasha the Movie 2: The Castle Beyond the Looking Glass,21.656,108.0,7.6,Animation,2002
2002-12-22,Inuyasha the Movie 2: The Castle Beyond the Looking Glass,21.656,108.0,7.6,Adventure,2002
2002-12-22,Inuyasha the Movie 2: The Castle Beyond the Looking Glass,21.656,108.0,7.6,Fantasy,2002
1988-05-20,Willow,21.652,1381.0,7.0,Action,1988
1988-05-20,Willow,21.652,1381.0,7.0,Adventure,1988
1988-05-20,Willow,21.652,1381.0,7.0,Fantasy,1988
2021-08-26,The Colony,21.648,82.0,5.7,Science Fiction,2021
2017-06-16,The Book of Henry,21.645,1114.0,7.5,Drama,2017
2017-06-16,The Book of Henry,21.645,1114.0,7.5,Crime,2017
2017-06-16,The Book of Henry,21.645,1114.0,7.5,Thriller,2017
1997-12-19,As Good as It Gets,21.642,2947.0,7.4,Comedy,1997
1997-12-19,As Good as It Gets,21.642,2947.0,7.4,Romance,1997
2001-10-05,Serendipity,21.635,1534.0,6.8,Comedy,2001
2001-10-05,Serendipity,21.635,1534.0,6.8,Romance,2001
2001-10-05,Serendipity,21.635,1534.0,6.8,Drama,2001
1991-07-20,Only Yesterday,21.634,751.0,7.3,Animation,1991
1991-07-20,Only Yesterday,21.634,751.0,7.3,Drama,1991
1991-07-20,Only Yesterday,21.634,751.0,7.3,Romance,1991
2021-10-28,A Cop Movie,21.632,35.0,7.3,Documentary,2021
2021-10-28,A Cop Movie,21.632,35.0,7.3,Action,2021
2021-10-28,A Cop Movie,21.632,35.0,7.3,Crime,2021
2018-12-19,The Emperor of Paris,21.627,404.0,6.4,Drama,2018
2018-12-19,The Emperor of Paris,21.627,404.0,6.4,Crime,2018
2018-12-19,The Emperor of Paris,21.627,404.0,6.4,Thriller,2018
2011-09-22,Moneyball,21.627,3912.0,7.2,Drama,2011
2015-03-11,Run All Night,21.621,2361.0,6.4,Action,2015
2015-03-11,Run All Night,21.621,2361.0,6.4,Drama,2015
2015-03-11,Run All Night,21.621,2361.0,6.4,Thriller,2015
2015-03-11,Run All Night,21.621,2361.0,6.4,Crime,2015
2022-03-17,X,21.614,0.0,0.0,Horror,2022
2022-03-17,X,21.614,0.0,0.0,Thriller,2022
2022-03-17,X,21.614,0.0,0.0,Mystery,2022
2016-05-12,Money Monster,21.614,2549.0,6.4,Thriller,2016
2016-05-12,Money Monster,21.614,2549.0,6.4,Drama,2016
2013-09-13,Crystal Lake Memories: The Complete History of Friday the 13th,21.607,70.0,7.9,Documentary,2013
2021-05-01,Stop,21.603,2.0,4.0,Music,2021
2021-05-01,Stop,21.603,2.0,4.0,Comedy,2021
2017-05-05,Max 2: White House Hero,21.601,72.0,7.2,Family,2017
1983-10-07,Never Say Never Again,21.6,1053.0,6.0,Adventure,1983
1983-10-07,Never Say Never Again,21.6,1053.0,6.0,Action,1983
1983-10-07,Never Say Never Again,21.6,1053.0,6.0,Thriller,1983
1984-05-04,Sixteen Candles,21.595,1733.0,6.8,Comedy,1984
1984-05-04,Sixteen Candles,21.595,1733.0,6.8,Romance,1984
2014-06-03,Jackass Presents: Bad Grandpa .5,21.592,190.0,5.9,Comedy,2014
2010-03-06,Time of EVE: The Movie,21.589,100.0,7.3,Animation,2010
2010-03-06,Time of EVE: The Movie,21.589,100.0,7.3,Science Fiction,2010
2010-03-06,Time of EVE: The Movie,21.589,100.0,7.3,Drama,2010
2012-02-12,Monster High: Why Do Ghouls Fall in Love?,21.589,112.0,7.9,Fantasy,2012
2012-02-12,Monster High: Why Do Ghouls Fall in Love?,21.589,112.0,7.9,Animation,2012
1981-11-13,Porky's,21.585,641.0,6.4,Comedy,1981
2017-06-02,The Exception,21.583,336.0,6.9,War,2017
2017-06-02,The Exception,21.583,336.0,6.9,Drama,2017
2017-05-03,Bad Genius,21.578,602.0,8.0,Comedy,2017
2017-05-03,Bad Genius,21.578,602.0,8.0,Drama,2017
2017-05-03,Bad Genius,21.578,602.0,8.0,Crime,2017
2017-05-03,Bad Genius,21.578,602.0,8.0,Thriller,2017
1995-12-22,Balto,21.568,1683.0,7.3,Family,1995
1995-12-22,Balto,21.568,1683.0,7.3,Animation,1995
1995-12-22,Balto,21.568,1683.0,7.3,Adventure,1995
1996-05-31,DragonHeart,21.567,1630.0,6.6,Fantasy,1996
1996-05-31,DragonHeart,21.567,1630.0,6.6,Action,1996
1996-05-31,DragonHeart,21.567,1630.0,6.6,Adventure,1996
2021-04-16,Arlo the Alligator Boy,21.566,35.0,6.8,Animation,2021
2021-04-16,Arlo the Alligator Boy,21.566,35.0,6.8,Comedy,2021
2021-04-16,Arlo the Alligator Boy,21.566,35.0,6.8,Family,2021
2016-07-14,Kickboxer: Vengeance,21.563,324.0,5.0,Action,2016
2016-07-14,Kickboxer: Vengeance,21.563,324.0,5.0,Drama,2016
2012-05-04,Angels of Sex,21.559,92.0,6.5,Romance,2012
2012-05-04,Angels of Sex,21.559,92.0,6.5,Drama,2012
2010-02-04,Dear John,21.559,3653.0,6.9,Drama,2010
2010-02-04,Dear John,21.559,3653.0,6.9,Romance,2010
2010-02-04,Dear John,21.559,3653.0,6.9,War,2010
2009-06-02,Van Wilder: Freshman Year,21.556,263.0,5.4,Comedy,2009
1999-09-25,Inferno,21.555,215.0,6.1,Action,1999
1999-09-25,Inferno,21.555,215.0,6.1,Drama,1999
1999-09-25,Inferno,21.555,215.0,6.1,Romance,1999
1981-05-23,Escape from New York,21.554,2360.0,7.1,Science Fiction,1981
1981-05-23,Escape from New York,21.554,2360.0,7.1,Action,1981
1998-04-08,Taxi,21.552,1890.0,6.6,Action,1998
1998-04-08,Taxi,21.552,1890.0,6.6,Comedy,1998
2016-02-12,Monster High: Great Scarrier Reef,21.55,77.0,7.7,Family,2016
2016-02-12,Monster High: Great Scarrier Reef,21.55,77.0,7.7,Animation,2016
2014-07-12,Say 'I Love You',21.548,93.0,7.0,Drama,2014
2014-07-12,Say 'I Love You',21.548,93.0,7.0,Romance,2014
2016-01-22,The Monkey King 2,21.546,65.0,5.8,Action,2016
2016-01-22,The Monkey King 2,21.546,65.0,5.8,Adventure,2016
2016-01-22,The Monkey King 2,21.546,65.0,5.8,Fantasy,2016
1989-01-12,When Harry Met Sally...,21.542,3148.0,7.4,Comedy,1989
1989-01-12,When Harry Met Sally...,21.542,3148.0,7.4,Romance,1989
1989-01-12,When Harry Met Sally...,21.542,3148.0,7.4,Drama,1989
2022-03-09,My Mother the State,21.54,0.0,0.0,Documentary,2022
1979-12-07,Star Trek: The Motion Picture,21.536,1289.0,6.5,Science Fiction,1979
1979-12-07,Star Trek: The Motion Picture,21.536,1289.0,6.5,Adventure,1979
1979-12-07,Star Trek: The Motion Picture,21.536,1289.0,6.5,Mystery,1979
2007-04-19,The Last Legion,21.533,654.0,5.6,Action,2007
2007-04-19,The Last Legion,21.533,654.0,5.6,Adventure,2007
2007-04-19,The Last Legion,21.533,654.0,5.6,Fantasy,2007
2007-04-19,The Last Legion,21.533,654.0,5.6,War,2007
2004-05-19,Ma mère,21.531,102.0,4.5,Drama,2004
1993-05-21,Sliver,21.528,494.0,5.4,Drama,1993
1993-05-21,Sliver,21.528,494.0,5.4,Thriller,1993
2018-08-22,The Happytime Murders,21.525,796.0,5.7,Action,2018
2018-08-22,The Happytime Murders,21.525,796.0,5.7,Comedy,2018
2018-08-22,The Happytime Murders,21.525,796.0,5.7,Crime,2018
1997-01-31,Mr. Nice Guy,21.525,495.0,6.5,Crime,1997
1997-01-31,Mr. Nice Guy,21.525,495.0,6.5,Action,1997
1997-01-31,Mr. Nice Guy,21.525,495.0,6.5,Comedy,1997
2002-02-15,John Q,21.524,1799.0,7.2,Drama,2002
2002-02-15,John Q,21.524,1799.0,7.2,Thriller,2002
2002-02-15,John Q,21.524,1799.0,7.2,Crime,2002
2015-02-24,Power/Rangers,21.521,183.0,7.1,Action,2015
2015-02-24,Power/Rangers,21.521,183.0,7.1,Adventure,2015
2015-02-24,Power/Rangers,21.521,183.0,7.1,Science Fiction,2015
2015-02-24,Power/Rangers,21.521,183.0,7.1,Thriller,2015
